URL,ITEM_ID,CATEGORY_ID,TITLE,IMAGES,SOLD_PRICE,BROWSE_COUNT,WANT_COUNT,COLLECT_COUNT,QUANTITY,GMT_CREATE,SELLER_ID
https://www.goofish.com/item?id=822905486212,822905486212,50025435,欧莱雅纷泽雾感唇膏口红南瓜色设计师balmain口红  黑管355  Domination. 1支. 48 黑管246  confession.  已售罄 绿管647  Urban Safari.  已售罄  化妆品店关闭，低价甩卖，支持专柜验货，验货险。海外购，欧洲专柜，包装会有轻微破损或痕迹，介意者勿扰。  保真保正，随便检验。偏远地区补差价包邮。,http://img.alicdn.com/bao/uploaded/i4/O1CN01DvDt0Z1hepFYbygsF_!!53-fleamarket.heic,58,416,20,0,3,1723103034000,789024303
https://www.goofish.com/item?id=1006288260037,,,ERROR_API,,,,,,,,
https://www.goofish.com/item?id=1008772082490,,,ERROR_API,,,,,,,,
https://www.goofish.com/item?id=951385382779,,,ERROR_API,,,,,,,,
https://www.goofish.com/item?id=1006375261876,,,ERROR_API,,,,,,,,
https://www.goofish.com/item?id=1013445561048,1013445561048,50023914,【王者传奇无限内购✔官服 氪金没停过】  第一天直接霸区，进服就是大佬！上线拉满代金券，原端内部号，无限内购，非换皮，福利拉满，时装礼包全送，不玩套路。  扣1自动发货，虚拟商品，售出不退不换。喜欢直接拍，细节私聊。,http://img.alicdn.com/bao/uploaded/i2/2221240439191/O1CN013h7hwV2HlXMH015Ea_!!4611686018427384215-53-xy_item.heic,6.70,30,0,0,9999,1768395107000,2221240439191
https://www.goofish.com/item?id=840774648500,840774648500,50025418,兼容乐高积木迈凯伦P1跑车42172高难度拼装男孩模型玩具  【产品名称】：迈凯伦P1 【产品材料】：ABS塑料制品 【产品数量】：3893颗粒 【产品尺寸】：59×25×14cm  1：8尺寸 【价格】：268包邮 【亚克力展示盒】45一个（子母扣高级版） 【跑车➕展示盒】310包邮！！！  标价非偏远地区包邮 本店销售的积木产品均为“全新未拆封”. 缺件坏件免费提供补件一次. 因积木特殊性售出不退不换. 快递运输过程退款或者拒收扣28  直接拍默认展示盒！ 直接拍默认展示盒！  【快递运输过程不保证外包装完美无缺.快递运送我们是没办法控制.因外包装压扁压坏要求退换.小店概不接受.盒控勿扰】#我是汽车达人 #LEGO/乐高,http://img.alicdn.com/bao/uploaded/i4/O1CN01IXv6eT1uLDJRR9V8z_!!0-fleamarket.jpg,199,10951,332,155,66,1727934195000,827616020
https://www.goofish.com/item?id=1012576335760,,,ERROR_API,,,,,,,,
https://www.goofish.com/item?id=1008105178153,1008105178153,50025435,美肤宝水漾沁透舒悦安心水50ml，全新未拆封，正品带塑封，保质期到2026年10月，适合各种肤质，孕妇可用,http://img.alicdn.com/bao/uploaded/i4/2214191048841/O1CN01B2tQum2FBEjTphQ6Y_!!4611686018427381897-53-xy_item.heic,9.90,39,0,0,20,1767253477000,2214191048841
https://www.goofish.com/item?id=1010331035173,1010331035173,50025386,华为p50模型机雪域白模型机，黑屏开不了机有意者拍 感兴趣的话点“我想要”和我私聊吧～,http://img.alicdn.com/bao/uploaded/i4/2218697675374/O1CN01kTUUk71pZLZfZgUgw_!!4611686018427384430-0-xy_item.jpg,17,63,3,0,1,1767968997000,2218697675374
https://www.goofish.com/item?id=1012333999752,,,ERROR_API,,,,,,,,
https://www.goofish.com/item?id=874309600667,,,ERROR_API,,,,,,,,
https://www.goofish.com/item?id=989284050097,989284050097,50023914,"150升蒸炼机，全不锈钢材质，带蒸汽压力显示，功能完好无维修。设备工作电压380V，功率3.7KW，适合食品厂使用。机器成色新，带自动控制系统，操作方便。 因经营不善转让，支持实地看货。同城可自提，外地可物流发货。价格可议，有需要的朋友欢迎私聊！ 感兴趣的朋友请点击""我想要""与我联系～",http://img.alicdn.com/bao/uploaded/i3/O1CN01m2n1Jc2IicQuVPqw7_!!4611686018427380856-0-fleamarket.jpg,23000,38,0,0,1,1761632964000,2215128499320
https://www.goofish.com/item?id=1002485047991,1002485047991,50025413,几套全部KTV效丶果器x5丶雅马哈功放机丶!BBS麦克风丶一体点歌机21寸丶很好唱歌设备!平价处理给爱好玩的朋友友捡漏!耐心等待留意信息！,http://img.alicdn.com/bao/uploaded/i1/2212896611097/O1CN01UuR7nN1JyTaufrGBz_!!4611686018427386649-0-xy_item.jpg,3888,94,3,1,1,1765869135000,2212896611097
https://www.goofish.com/item?id=900701621541,900701621541,50025387,【全新未拆封】七彩虹（Colorful） RTX 3050 灵动 6G 电竞游戏显卡。 黑色双风扇，DVI+HDMI+DP。 另有各主流品牌配件，点击“我想要”具体沟通吧～ #显卡,http://img.alicdn.com/bao/uploaded/i3/O1CN01RqmrH61MAV9o7XmC0_!!4611686018427382706-53-fleamarket.heic,1330,338,0,0,1,1742372623000,2218359401394
https://www.goofish.com/item?id=1013482961584,1013482961584,50025426,苹果手表apple watch s7 41mm gps版  gps版 电池效率84 11.31系统 功能全部正常 成色漂亮 屏幕显示完好 带第三方数据线  原厂表带  运费顺丰到付 不包邮 有功能问题随时退货并承担来回运费,http://img.alicdn.com/bao/uploaded/i1/O1CN01tGCDut1DItxEQYCKn_!!4611686018427385986-53-fleamarket.heic,520,1617,39,34,1,1768405749000,2217905240194
https://www.goofish.com/item?id=1000249065320,,,ERROR_API,,,,,,,,
https://www.goofish.com/item?id=1013715617331,,,ERROR_API,,,,,,,,
https://www.goofish.com/item?id=977731035182,,,ERROR_API,,,,,,,,
https://www.goofish.com/item?id=1012570203026,,,ERROR_API,,,,,,,,
https://www.goofish.com/item?id=1008575399324,,,ERROR_API,,,,,,,,
https://www.goofish.com/item?id=714383848886,,,ERROR_API,,,,,,,,
https://www.goofish.com/item?id=1014012521531,,,ERROR_API,,,,,,,,
https://www.goofish.com/item?id=941135246550,,,ERROR_API,,,,,,,,
https://www.goofish.com/item?id=822203537964,,,ERROR_API,,,,,,,,
https://www.goofish.com/item?id=909064039616,,,ERROR_API,,,,,,,,
https://www.goofish.com/item?id=1011790555718,,,ERROR_API,,,,,,,,
https://www.goofish.com/item?id=1013815493279,,,ERROR_API,,,,,,,,
https://www.goofish.com/item?id=1012605853317,,,ERROR_API,,,,,,,,
https://www.goofish.com/item?id=848011523386,,,ERROR_API,,,,,,,,
https://www.goofish.com/item?id=749392575346,,,ERROR_API,,,,,,,,
https://www.goofish.com/item?id=1005345811490,,,ERROR_API,,,,,,,,
https://www.goofish.com/item?id=993878686320,,,ERROR_API,,,,,,,,
https://www.goofish.com/item?id=995125434509,,,ERROR_API,,,,,,,,
https://www.goofish.com/item?id=1012726998432,,,ERROR_API,,,,,,,,
https://www.goofish.com/item?id=1010908453772,,,ERROR_API,,,,,,,,
https://www.goofish.com/item?id=1013945537326,,,ERROR_API,,,,,,,,
https://www.goofish.com/item?id=1010813047441,,,ERROR_API,,,,,,,,
https://www.goofish.com/item?id=1003431558368,,,ERROR_API,,,,,,,,
https://www.goofish.com/item?id=969219817687,,,ERROR_API,,,,,,,,
https://www.goofish.com/item?id=885531300960,,,ERROR_API,,,,,,,,
https://www.goofish.com/item?id=990513991309,,,ERROR_API,,,,,,,,
https://www.goofish.com/item?id=1011959655654,,,ERROR_API,,,,,,,,
https://www.goofish.com/item?id=1013343521839,,,ERROR_API,,,,,,,,
https://www.goofish.com/item?id=1006461533896,,,ERROR_API,,,,,,,,
https://www.goofish.com/item?id=1013547664360,,,ERROR_API,,,,,,,,
https://www.goofish.com/item?id=1012899014760,,,ERROR_API,,,,,,,,
https://www.goofish.com/item?id=1009729369589,,,ERROR_API,,,,,,,,
https://www.goofish.com/item?id=1006310580836,,,ERROR_API,,,,,,,,
https://www.goofish.com/item?id=1005978059481,,,ERROR_API,,,,,,,,
https://www.goofish.com/item?id=1009569348858,,,ERROR_API,,,,,,,,
https://www.goofish.com/item?id=993763960753,,,ERROR_API,,,,,,,,
https://www.goofish.com/item?id=1012242459685,,,ERROR_API,,,,,,,,
https://www.goofish.com/item?id=1007918392172,,,ERROR_API,,,,,,,,
https://www.goofish.com/item?id=1014003437724,,,ERROR_API,,,,,,,,
https://www.goofish.com/item?id=1005851001137,,,ERROR_API,,,,,,,,
https://www.goofish.com/item?id=1010422296616,,,ERROR_API,,,,,,,,
https://www.goofish.com/item?id=1008402951468,,,ERROR_API,,,,,,,,
https://www.goofish.com/item?id=1002457849139,,,ERROR_API,,,,,,,,
https://www.goofish.com/item?id=997155803389,,,ERROR_API,,,,,,,,
https://www.goofish.com/item?id=750476519688,,,ERROR_API,,,,,,,,
https://www.goofish.com/item?id=1002254305287,,,ERROR_API,,,,,,,,
https://www.goofish.com/item?id=988978499331,,,ERROR_API,,,,,,,,
https://www.goofish.com/item?id=845353617166,,,ERROR_API,,,,,,,,
https://www.goofish.com/item?id=991290575816,,,ERROR_API,,,,,,,,
https://www.goofish.com/item?id=919569372670,,,ERROR_API,,,,,,,,
https://www.goofish.com/item?id=999084242730,,,ERROR_API,,,,,,,,
https://www.goofish.com/item?id=777474450432,,,ERROR_API,,,,,,,,
https://www.goofish.com/item?id=1013790989424,,,ERROR_API,,,,,,,,
https://www.goofish.com/item?id=969891821816,969891821816,50025387,全新原装正品雨怒熊Y101无线鼠标，设计专用的三键鼠标，笔记本台式电脑通用，大量库存特价批发清仓处理，一箱100个，单个25元，运费6元，要一个直接拍下付款即可 要多联系,http://img.alicdn.com/bao/uploaded/i3/O1CN01ujKToY1nh0wV73CMn_!!4611686018427386672-0-fleamarket.jpg,25,139,6,4,688,1756096501000,3172195120
https://www.goofish.com/item?id=1012337017880,,,ERROR_API,,,,,,,,
https://www.goofish.com/item?id=1013161888031,,,ERROR_API,,,,,,,,
https://www.goofish.com/item?id=1014205316818,,,ERROR_API,,,,,,,,
https://www.goofish.com/item?id=992604263957,,,ERROR_API,,,,,,,,
https://www.goofish.com/item?id=1012201486646,,,ERROR_API,,,,,,,,
https://www.goofish.com/item?id=1013106164002,,,ERROR_API,,,,,,,,
https://www.goofish.com/item?id=1010722026455,,,ERROR_API,,,,,,,,
https://www.goofish.com/item?id=1012633470481,,,ERROR_API,,,,,,,,
https://www.goofish.com/item?id=1004683359157,1004683359157,50122002,祖国版Prada防水尼龙包，黑金链条，带原装防尘袋。成色几乎全新，没怎么背过，链条和logo都很亮，尼龙材质防水耐用，通勤托特款，容量大，日常出门很方便。285买的，半价出，南京本地可自提，包邮～  售出不退换哦～细节私聊,http://img.alicdn.com/bao/uploaded/i3/3342950675/O1CN01shf3vw1GrCSQAwTem_!!4611686018427379987-53-xy_item.heic,108,203,2,4,1,1766413739000,3342950675
https://www.goofish.com/item?id=1006734746395,,,ERROR_API,,,,,,,,
https://www.goofish.com/item?id=1014740836403,,,ERROR_API,,,,,,,,
https://www.goofish.com/item?id=964362145615,,,ERROR_API,,,,,,,,
https://www.goofish.com/item?id=1008297607609,,,ERROR_API,,,,,,,,
https://www.goofish.com/item?id=1010827295082,,,ERROR_API,,,,,,,,
https://www.goofish.com/item?id=890521749956,,,ERROR_API,,,,,,,,
https://www.goofish.com/item?id=1002766073629,,,ERROR_API,,,,,,,,
https://www.goofish.com/item?id=1012824366099,,,ERROR_API,,,,,,,,
https://www.goofish.com/item?id=1007546031384,,,ERROR_API,,,,,,,,
https://www.goofish.com/item?id=1009925613229,,,ERROR_API,,,,,,,,
https://www.goofish.com/item?id=1012060407871,,,ERROR_API,,,,,,,,
https://www.goofish.com/item?id=974490782302,,,ERROR_API,,,,,,,,
https://www.goofish.com/item?id=1014023540745,,,ERROR_API,,,,,,,,
https://www.goofish.com/item?id=1013229654081,,,ERROR_API,,,,,,,,
https://www.goofish.com/item?id=998107254673,,,ERROR_API,,,,,,,,
https://www.goofish.com/item?id=986299586237,,,ERROR_API,,,,,,,,
https://www.goofish.com/item?id=984094566474,984094566474,125920003,儿童鞋NK空军一号低帮加绒儿童板鞋 经典低帮鞋型复古趣味配色  鞋面天然皮革、合成材质等组合设计 魔术贴设计免除系带烦恼 内里一体式加绒柔软舒适 后跟贴合脚踝，增加舒适度 鞋垫防滑纹路耐磨防滑～,http://img.alicdn.com/bao/uploaded/i4/O1CN01lYV0Ec24BjMr3D2To_!!4611686018427380905-53-fleamarket.heic,129.90,204,6,3,1750,1760159405000,1858397353
https://www.goofish.com/item?id=1010807536978,,,ERROR_API,,,,,,,,
https://www.goofish.com/item?id=697332829826,,,ERROR_API,,,,,,,,
https://www.goofish.com/item?id=817342518303,,,ERROR_API,,,,,,,,
https://www.goofish.com/item?id=1013971553967,,,ERROR_API,,,,,,,,
https://www.goofish.com/item?id=970222806522,,,ERROR_API,,,,,,,,
https://www.goofish.com/item?id=1014044229253,,,ERROR_API,,,,,,,,
https://www.goofish.com/item?id=976263777897,,,ERROR_API,,,,,,,,
https://www.goofish.com/item?id=1002124407605,,,ERROR_API,,,,,,,,
https://www.goofish.com/item?id=1012299727841,,,ERROR_API,,,,,,,,
https://www.goofish.com/item?id=987598213338,,,ERROR_API,,,,,,,,
https://www.goofish.com/item?id=1000359202242,,,ERROR_API,,,,,,,,
https://www.goofish.com/item?id=1013031361270,,,ERROR_API,,,,,,,,
https://www.goofish.com/item?id=992022281847,,,ERROR_API,,,,,,,,
https://www.goofish.com/item?id=1010932692515,,,ERROR_API,,,,,,,,
https://www.goofish.com/item?id=721568151748,,,ERROR_API,,,,,,,,
https://www.goofish.com/item?id=1011191585218,,,ERROR_API,,,,,,,,
https://www.goofish.com/item?id=1001103772356,,,ERROR_API,,,,,,,,
https://www.goofish.com/item?id=965036383459,,,ERROR_API,,,,,,,,
https://www.goofish.com/item?id=993005988157,,,ERROR_API,,,,,,,,
https://www.goofish.com/item?id=1012324906690,,,ERROR_API,,,,,,,,
https://www.goofish.com/item?id=1005511831315,,,ERROR_API,,,,,,,,
https://www.goofish.com/item?id=982872253549,,,ERROR_API,,,,,,,,
https://www.goofish.com/item?id=1011753778442,,,ERROR_API,,,,,,,,
https://www.goofish.com/item?id=1013203058791,,,ERROR_API,,,,,,,,
https://www.goofish.com/item?id=801237969439,,,ERROR_API,,,,,,,,
https://www.goofish.com/item?id=1006970811083,,,ERROR_API,,,,,,,,
https://www.goofish.com/item?id=1014027057939,,,ERROR_API,,,,,,,,
https://www.goofish.com/item?id=996079093310,,,ERROR_API,,,,,,,,
https://www.goofish.com/item?id=972310776583,,,ERROR_API,,,,,,,,
https://www.goofish.com/item?id=1010465342678,,,ERROR_API,,,,,,,,
https://www.goofish.com/item?id=757784230499,,,ERROR_API,,,,,,,,
https://www.goofish.com/item?id=1013141354370,,,ERROR_API,,,,,,,,
https://www.goofish.com/item?id=860277832459,,,ERROR_API,,,,,,,,
https://www.goofish.com/item?id=1012965386419,,,ERROR_API,,,,,,,,
https://www.goofish.com/item?id=847656292591,,,ERROR_API,,,,,,,,
https://www.goofish.com/item?id=1009260646655,,,ERROR_API,,,,,,,,
https://www.goofish.com/item?id=961686934892,,,ERROR_API,,,,,,,,
https://www.goofish.com/item?id=743887175198,,,ERROR_API,,,,,,,,
https://www.goofish.com/item?id=1007274706789,,,ERROR_API,,,,,,,,
https://www.goofish.com/item?id=1012274785357,,,ERROR_API,,,,,,,,
https://www.goofish.com/item?id=1009678518227,,,ERROR_API,,,,,,,,
https://www.goofish.com/item?id=1012470147684,,,ERROR_API,,,,,,,,
https://www.goofish.com/item?id=1012430967996,,,ERROR_API,,,,,,,,
https://www.goofish.com/item?id=1014002065312,,,ERROR_API,,,,,,,,
https://www.goofish.com/item?id=1008867944990,,,ERROR_API,,,,,,,,
https://www.goofish.com/item?id=982477014543,,,ERROR_API,,,,,,,,
https://www.goofish.com/item?id=1012425734964,,,ERROR_API,,,,,,,,
https://www.goofish.com/item?id=1012058010613,,,ERROR_API,,,,,,,,
https://www.goofish.com/item?id=1004575575282,1004575575282,50025387,95新 GoPro运动相机 GoPro运动相机 GoPro Hero 8 Black  GoPro Hero 8 Black 成色95新  功能正常 坚持一机一检，机器实拍图参考如下! 功能正常无暗病，详见右上角《验货报告》 【售后保障】 >>签收当日起 *支持7天无理由退换货(防拆标需保留完整，无私自拆装且不影响二次销售) *支持1年质量保修(防拆标需保留完整。如人为损坏，进水，外力引起机器不开机，黑屏等，以及机器自然老化，损耗不在质保范围内) ,http://img.alicdn.com/bao/uploaded/i1/O1CN01ZDg4mE1wLn9rZSMvq_!!4611686018427384420-0-fleamarket.jpg,655,298,6,9,1,1766401204000,2687816292
https://www.goofish.com/item?id=944789472067,,,ERROR_API,,,,,,,,
https://www.goofish.com/item?id=848010034373,,,ERROR_API,,,,,,,,
https://www.goofish.com/item?id=1013141494746,,,ERROR_API,,,,,,,,
https://www.goofish.com/item?id=1013126061783,,,ERROR_API,,,,,,,,
https://www.goofish.com/item?id=950086206464,,,ERROR_API,,,,,,,,
https://www.goofish.com/item?id=1014071141306,,,ERROR_API,,,,,,,,
https://www.goofish.com/item?id=1013173794265,,,ERROR_API,,,,,,,,
https://www.goofish.com/item?id=873713624788,873713624788,50025445,环盛蓝色细条溪流鱼钩极细条日本进口鱼勾超细鲫鱼钩筏钓钓鱼钩  名称：溪流钩 颜色：蓝色 款式：有刺  钩号规格： 1号/2号/3号/4号/5号/6号/7号 8号/9号/10号/11号/12号 ===================== ★下单后一般24小时内发出！ ★偏远地区不包邮(大部分地区包邮) ★圆通快递/中通快递(随机发) #垂钓装备  #垂钓爱好者必备,http://img.alicdn.com/bao/uploaded/i4/O1CN01m4sGnQ1Wrge5YOuKi_!!4611686018427385194-53-fleamarket.heic,10.80,413,11,3,4800,1736140636000,2214378132842
https://www.goofish.com/item?id=877137756648,,,ERROR_API,,,,,,,,
https://www.goofish.com/item?id=1010032319411,,,ERROR_API,,,,,,,,
https://www.goofish.com/item?id=908980072303,,,ERROR_API,,,,,,,,
https://www.goofish.com/item?id=1013915633072,,,ERROR_API,,,,,,,,
https://www.goofish.com/item?id=1000449505566,,,ERROR_API,,,,,,,,
https://www.goofish.com/item?id=1000157887168,,,ERROR_API,,,,,,,,
https://www.goofish.com/item?id=1011130078197,,,ERROR_API,,,,,,,,
https://www.goofish.com/item?id=1013638893630,,,ERROR_API,,,,,,,,
https://www.goofish.com/item?id=1014511020744,,,ERROR_API,,,,,,,,
https://www.goofish.com/item?id=986424168060,,,ERROR_API,,,,,,,,
https://www.goofish.com/item?id=930205585546,,,ERROR_API,,,,,,,,
https://www.goofish.com/item?id=944071949794,,,ERROR_API,,,,,,,,
https://www.goofish.com/item?id=970512425222,,,ERROR_API,,,,,,,,
https://www.goofish.com/item?id=897867764109,,,ERROR_API,,,,,,,,
https://www.goofish.com/item?id=794240619678,,,ERROR_API,,,,,,,,
https://www.goofish.com/item?id=1007247195138,,,ERROR_API,,,,,,,,
https://www.goofish.com/item?id=1012324190251,,,ERROR_API,,,,,,,,
https://www.goofish.com/item?id=990545545670,,,ERROR_API,,,,,,,,
https://www.goofish.com/item?id=948157698171,,,ERROR_API,,,,,,,,
https://www.goofish.com/item?id=1009720974325,,,ERROR_API,,,,,,,,
https://www.goofish.com/item?id=1013905437665,,,ERROR_API,,,,,,,,
https://www.goofish.com/item?id=923141042352,,,ERROR_API,,,,,,,,
https://www.goofish.com/item?id=1008012043015,,,ERROR_API,,,,,,,,
https://www.goofish.com/item?id=1011873694497,,,ERROR_API,,,,,,,,
https://www.goofish.com/item?id=1005659529814,,,ERROR_API,,,,,,,,
https://www.goofish.com/item?id=988744474251,,,ERROR_API,,,,,,,,
https://www.goofish.com/item?id=975663250070,,,ERROR_API,,,,,,,,
https://www.goofish.com/item?id=988474791212,,,ERROR_API,,,,,,,,
https://www.goofish.com/item?id=1012409947449,,,ERROR_API,,,,,,,,
https://www.goofish.com/item?id=991264346519,,,ERROR_API,,,,,,,,
https://www.goofish.com/item?id=990483640730,,,ERROR_API,,,,,,,,
https://www.goofish.com/item?id=980788573563,,,ERROR_API,,,,,,,,
https://www.goofish.com/item?id=989210682325,,,ERROR_API,,,,,,,,
https://www.goofish.com/item?id=904475463798,,,ERROR_API,,,,,,,,
https://www.goofish.com/item?id=1012125935805,,,ERROR_API,,,,,,,,
